X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1058;686;0.5511377;0.635829;0.5529481;0.61897;397.7;0.2042008;False;2025/10/25 16:31:01:245;1761381061245;;
1071;671;0.5582291;0.6220466;0.5935342;0.5849674;397.9;0.2110063;False;2025/10/25 16:31:01:482;1761381061482;;
1071;668;0.5582405;0.6187128;0.582158;0.5565963;398.0;0.2114108;False;2025/10/25 16:31:01:503;1761381061503;;
1072;664;0.5587849;0.6150271;0.5929614;0.5482084;398.2;0.2113507;False;2025/10/25 16:31:01:526;1761381061526;;
1074;650;0.5594092;0.6026663;0.594796;0.4860609;398.5;0.2079761;False;2025/10/25 16:31:01:549;1761381061549;;
1074;650;0.5596331;0.6021066;0.5900644;0.5694569;398.9;0.2079288;False;2025/10/25 16:31:01:572;1761381061572;;
1074;649;0.5598353;0.6016049;0.5900557;0.5694511;399.1;0.2079358;False;2025/10/25 16:31:01:594;1761381061594;;
1079;625;0.5623254;0.5791527;0.6162657;0.420993;399.2;0.2015776;False;2025/10/25 16:31:01:618;1761381061618;;
1083;609;0.5643895;0.5644418;0.6122462;0.4483484;399.3;0.2015407;False;2025/10/25 16:31:01:648;1761381061648;;
1070;610;0.557649;0.5656975;0.5091379;0.5938835;398.8;0.2089985;False;2025/10/25 16:31:01:673;1761381061673;;
1066;612;0.5554688;0.5673872;0.5296428;0.6037142;398.3;0.2087451;False;2025/10/25 16:31:01:697;1761381061697;;
1054;614;0.5489971;0.5686047;0.50915;0.5938796;397.8;0.2090149;False;2025/10/25 16:31:01:738;1761381061738;;
1056;614;0.5501846;0.5685916;0.5833235;0.5636062;397.8;0.2188422;False;2025/10/25 16:31:01:763;1761381061763;;
1061;614;0.5526156;0.5687116;0.5984499;0.578994;397.8;0.2185757;False;2025/10/25 16:31:01:787;1761381061787;;
1060;614;0.5524947;0.5691316;0.549577;0.5870741;396.7;0.2095153;False;2025/10/25 16:31:01:821;1761381061821;;
1060;615;0.5524054;0.5694456;0.5495721;0.5870724;395.7;0.2095157;False;2025/10/25 16:31:01:852;1761381061852;;
1058;620;0.5512183;0.5745094;0.5298826;0.6473239;393.3;0.2020688;False;2025/10/25 16:31:01:878;1761381061878;;
1056;625;0.5501592;0.5789725;0.5298837;0.647325;391.2;0.2020667;False;2025/10/25 16:31:01:905;1761381061905;;
1056;642;0.5500315;0.595094;0.5442066;0.7085761;389.3;0.2020902;False;2025/10/25 16:31:01:941;1761381061941;;
1055;642;0.5499634;0.595044;0.5449664;0.5928025;389.0;0.2100729;False;2025/10/25 16:31:01:969;1761381061969;;
1055;642;0.5495454;0.5948623;0.5335831;0.586157;388.6;0.2099077;False;2025/10/25 16:31:01:991;1761381061991;;
1054;623;0.5494228;0.5769252;0.5405355;0.4506805;388.1;0.2019803;False;2025/10/25 16:31:02:16;1761381062016;;
1054;608;0.5493224;0.5636641;0.5405332;0.4506858;387.7;0.2019694;False;2025/10/25 16:31:02:39;1761381062039;;
1054;597;0.5492361;0.5532161;0.5405337;0.4506835;387.3;0.2019743;False;2025/10/25 16:31:02:62;1761381062062;;
1051;599;0.5475943;0.5552364;0.515161;0.6019304;386.6;0.2039802;False;2025/10/25 16:31:02:87;1761381062087;;
1048;601;0.5459751;0.5572743;0.5153706;0.6019542;385.9;0.2040535;False;2025/10/25 16:31:02:118;1761381062118;;
1048;605;0.5459459;0.5604195;0.5416487;0.6223605;384.3;0.2067927;False;2025/10/25 16:31:02:144;1761381062144;;
1048;608;0.5459212;0.5629783;0.5415183;0.6223193;382.8;0.2066409;False;2025/10/25 16:31:02:168;1761381062168;;
