X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
888;444;0.4627405;0.4112291;0.4643399;0.446682;612.3;0.1982649;True;2025/10/25 19:37:00:377;1761392220377;;
892;444;0.4650501;0.4115903;0.5009096;0.4318912;611.8;0.1982366;True;2025/10/25 19:37:00:402;1761392220402;;
892;444;0.465048;0.4116706;0.4642745;0.4466905;611.2;0.1981344;True;2025/10/25 19:37:00:427;1761392220427;;
925;445;0.4821173;0.4120825;0.5744847;0.4579307;610.9;0.1847369;True;2025/10/25 19:37:00:454;1761392220454;;
949;445;0.4943066;0.412384;0.5760067;0.4574115;610.6;0.1847274;True;2025/10/25 19:37:00:477;1761392220477;;
873;445;0.4550093;0.4124428;0.3222606;0.4522951;608.0;0.1918427;True;2025/10/25 19:37:00:503;1761392220503;;
825;445;0.4300747;0.4124891;0.3223414;0.4522838;605.7;0.1918836;True;2025/10/25 19:37:00:528;1761392220528;;
790;445;0.4116856;0.4125313;0.3222836;0.452291;603.6;0.1918752;True;2025/10/25 19:37:00:552;1761392220552;;
791;445;0.4124518;0.4126826;0.4451011;0.4168543;601.6;0.1904678;True;2025/10/25 19:37:00:580;1761392220580;;
799;444;0.4164372;0.4114189;0.4735695;0.3892814;599.9;0.1905306;True;2025/10/25 19:37:00:609;1761392220609;;
798;444;0.4160935;0.4115696;0.4096164;0.4204845;600.1;0.1886462;True;2025/10/25 19:37:00:636;1761392220636;;
798;444;0.4158244;0.411689;0.4095234;0.4205049;600.4;0.1887764;True;2025/10/25 19:37:00:660;1761392220660;;
798;444;0.416067;0.4117845;0.4387783;0.426308;600.6;0.1886154;True;2025/10/25 19:37:00:684;1761392220684;;
794;444;0.414033;0.4118689;0.3877362;0.4358495;600.8;0.2061278;True;2025/10/25 19:37:00:710;1761392220710;;
792;444;0.4125254;0.4119354;0.3877117;0.4358526;600.9;0.2061217;True;2025/10/25 19:37:00:734;1761392220734;;
792;444;0.4125238;0.4120016;0.4124245;0.4360589;601.0;0.2061032;True;2025/10/25 19:37:00:759;1761392220759;;
792;443;0.4129103;0.4107384;0.4323455;0.3838201;601.0;0.1920946;True;2025/10/25 19:37:00:784;1761392220784;;
793;442;0.4132129;0.409753;0.4321917;0.3838929;601.0;0.1920802;True;2025/10/25 19:37:00:808;1761392220808;;
794;441;0.4135994;0.4089867;0.4350138;0.3848772;601.1;0.1920801;True;2025/10/25 19:37:00:832;1761392220832;;
785;440;0.4093272;0.4075543;0.3661105;0.3728577;601.3;0.1957452;True;2025/10/25 19:37:00:857;1761392220857;;
779;438;0.4059871;0.4063803;0.3661225;0.372852;601.4;0.1957466;True;2025/10/25 19:37:00:883;1761392220883;;
770;439;0.4015557;0.4069246;0.3546198;0.4298349;601.2;0.2055067;True;2025/10/25 19:37:00:909;1761392220909;;
763;440;0.3978092;0.4074108;0.3543647;0.4298742;600.9;0.2054823;True;2025/10/25 19:37:00:938;1761392220938;;
738;440;0.3847094;0.4080083;0.3061308;0.4337331;600.7;0.205476;True;2025/10/25 19:37:00:967;1761392220967;;
712;441;0.3709159;0.4083947;0.2851476;0.4322906;599.9;0.2027781;True;2025/10/25 19:37:00:992;1761392220992;;
701;441;0.365533;0.408351;0.3079832;0.4045866;599.1;0.2027054;True;2025/10/25 19:37:01:16;1761392221016;;
701;433;0.3651666;0.4015491;0.3479055;0.3250472;598.7;0.1836615;True;2025/10/25 19:37:01:43;1761392221043;;
700;428;0.3648874;0.3966651;0.3478524;0.3250788;598.3;0.1836514;True;2025/10/25 19:37:01:66;1761392221066;;
700;423;0.3649792;0.3922434;0.3695853;0.3217719;598.0;0.1835291;True;2025/10/25 19:37:01:90;1761392221090;;
668;423;0.3480603;0.3924262;0.2526595;0.4025816;600.3;0.2018721;True;2025/10/25 19:37:01:115;1761392221115;;
652;423;0.3396155;0.3925135;0.2690861;0.3996618;602.4;0.2018364;True;2025/10/25 19:37:01:139;1761392221139;;
632;424;0.329631;0.3926444;0.2525953;0.4025858;604.3;0.2018552;True;2025/10/25 19:37:01:164;1761392221164;;
635;423;0.3311695;0.3919643;0.3571148;0.3647142;605.6;0.2071651;True;2025/10/25 19:37:01:191;1761392221191;;
637;422;0.3322751;0.3914614;0.3570534;0.3647336;606.8;0.2071165;True;2025/10/25 19:37:01:214;1761392221214;;
616;422;0.3208334;0.3914556;0.2441724;0.3906191;604.5;0.1924957;True;2025/10/25 19:37:01:241;1761392221241;;
600;422;0.3125544;0.391451;0.2441006;0.3906325;602.5;0.1924611;True;2025/10/25 19:37:01:264;1761392221264;;
586;422;0.3053409;0.3914465;0.2440687;0.3906368;600.7;0.1924603;True;2025/10/25 19:37:01:292;1761392221292;;
528;423;0.2750346;0.3925161;0.1635666;0.4202832;598.7;0.1978201;True;2025/10/25 19:37:01:324;1761392221324;;
492;424;0.256386;0.3927122;0.1571295;0.4071058;596.8;0.1977864;True;2025/10/25 19:37:01:347;1761392221347;;
453;423;0.2361449;0.3917171;0.1367622;0.3598621;594.9;0.2098862;True;2025/10/25 19:37:01:373;1761392221373;;
425;422;0.2217955;0.3909127;0.1367583;0.3598574;593.2;0.2098676;True;2025/10/25 19:37:01:396;1761392221396;;
403;421;0.2103583;0.3901888;0.1367597;0.3598589;591.7;0.2098741;True;2025/10/25 19:37:01:422;1761392221422;;
403;421;0.2102887;0.3902432;0.2066155;0.3947294;593.9;0.2111625;False;2025/10/25 19:37:01:447;1761392221447;;
403;421;0.2102341;0.3902857;0.206617;0.394689;595.9;0.2112928;False;2025/10/25 19:37:01:470;1761392221470;;
403;421;0.2101828;0.3903255;0.2065989;0.3946822;597.8;0.2112814;False;2025/10/25 19:37:01:495;1761392221495;;
397;422;0.2070657;0.3911411;0.1668369;0.4185082;601.3;0.1972533;True;2025/10/25 19:37:01:520;1761392221520;;
394;424;0.2052297;0.3927033;0.1713901;0.4347399;604.4;0.1971884;True;2025/10/25 19:37:01:543;1761392221543;;
391;425;0.2036569;0.3940603;0.1713837;0.4347278;607.1;0.1971804;True;2025/10/25 19:37:01:565;1761392221565;;
389;427;0.2028553;0.3961429;0.1785912;0.446586;610.5;0.2063082;True;2025/10/25 19:37:01:591;1761392221591;;
384;427;0.2003596;0.3961559;0.1596882;0.4081515;613.6;0.2063034;True;2025/10/25 19:37:01:616;1761392221616;;
384;430;0.2003375;0.3987218;0.190191;0.4520777;616.3;0.2063582;True;2025/10/25 19:37:01:646;1761392221646;;
380;430;0.1981862;0.3988032;0.1634268;0.4176298;615.0;0.2059909;True;2025/10/25 19:37:01:682;1761392221682;;
379;430;0.1974783;0.3988528;0.1704754;0.4107272;613.1;0.2025488;True;2025/10/25 19:37:01:708;1761392221708;;
373;430;0.1945597;0.3982462;0.1454157;0.3787334;611.5;0.2024554;True;2025/10/25 19:37:01:731;1761392221731;;
368;429;0.1920587;0.3977137;0.1454203;0.3787461;609.9;0.2024609;True;2025/10/25 19:37:01:755;1761392221755;;
368;428;0.1920127;0.3969498;0.1909786;0.3784593;608.5;0.2004804;True;2025/10/25 19:37:01:801;1761392221801;;
372;427;0.1941697;0.3961739;0.2200385;0.3715783;607.2;0.2005042;True;2025/10/25 19:37:01:832;1761392221832;;
372;428;0.1938462;0.39696;0.1756378;0.4232453;607.5;0.2040743;True;2025/10/25 19:37:01:862;1761392221862;;
372;428;0.1937842;0.397107;0.180578;0.4113135;607.8;0.203903;True;2025/10/25 19:37:01:885;1761392221885;;
364;426;0.1899896;0.3949443;0.1375297;0.3486058;607.2;0.1916524;True;2025/10/25 19:37:01:908;1761392221908;;
358;425;0.1867435;0.3935213;0.1393073;0.3564002;606.8;0.1916233;True;2025/10/25 19:37:01:936;1761392221936;;
354;424;0.1846598;0.3926567;0.1446559;0.3623449;606.3;0.1916683;True;2025/10/25 19:37:01:966;1761392221966;;
353;424;0.1841459;0.392922;0.1568981;0.4052609;604.9;0.1989149;True;2025/10/25 19:37:01:995;1761392221995;;
351;424;0.1829522;0.3927245;0.1457768;0.3751357;603.5;0.1988582;True;2025/10/25 19:37:02:20;1761392222020;;
350;424;0.1827041;0.3928573;0.1573516;0.4015943;602.7;0.1939956;True;2025/10/25 19:37:02:44;1761392222044;;
350;424;0.1826872;0.3934428;0.1618335;0.4164161;602.0;0.1940138;True;2025/10/25 19:37:02:70;1761392222070;;
350;424;0.182311;0.3934704;0.1539016;0.3981647;601.3;0.1940076;True;2025/10/25 19:37:02:93;1761392222093;;
349;425;0.1822171;0.3938642;0.1640221;0.4133514;604.2;0.1919065;True;2025/10/25 19:37:02:119;1761392222119;;
349;425;0.1820634;0.3937586;0.1691038;0.3836577;606.8;0.1919096;True;2025/10/25 19:37:02:143;1761392222143;;
349;425;0.1819737;0.3940841;0.1600887;0.4127511;605.5;0.2013656;True;2025/10/25 19:37:02:168;1761392222168;;
349;425;0.1818998;0.3943441;0.1600666;0.4127081;604.3;0.2013556;True;2025/10/25 19:37:02:191;1761392222191;;
349;426;0.1818339;0.3945709;0.160057;0.4126893;603.2;0.2013511;True;2025/10/25 19:37:02:214;1761392222214;;
349;426;0.1817772;0.3947657;0.1600709;0.4127164;602.2;0.2013573;True;2025/10/25 19:37:02:239;1761392222239;;
347;426;0.1810394;0.3946155;0.1480448;0.3851503;604.3;0.206519;True;2025/10/25 19:37:02:263;1761392222263;;
346;426;0.1804573;0.3944965;0.1480458;0.3851529;606.3;0.2065361;True;2025/10/25 19:37:02:287;1761392222287;;
342;422;0.1782938;0.391502;0.1309721;0.3383218;608.4;0.1950944;True;2025/10/25 19:37:02:312;1761392222312;;
339;420;0.1765946;0.3891712;0.1309585;0.3383147;610.3;0.1950937;True;2025/10/25 19:37:02:336;1761392222336;;
336;418;0.1751481;0.3872018;0.1309559;0.3383121;612.0;0.1950894;True;2025/10/25 19:37:02:360;1761392222360;;
334;416;0.1744226;0.3860936;0.1370468;0.3469327;612.5;0.1997615;True;2025/10/25 19:37:02:386;1761392222386;;
333;415;0.1738169;0.3851478;0.1363315;0.3450379;613.0;0.1996859;True;2025/10/25 19:37:02:409;1761392222409;;
333;415;0.1734537;0.3848091;0.13926;0.3564843;613.5;0.1997341;True;2025/10/25 19:37:02:434;1761392222434;;
332;415;0.1732927;0.3847471;0.1485423;0.3729106;614.5;0.211302;False;2025/10/25 19:37:02:461;1761392222461;;
332;415;0.1729898;0.3850201;0.1596477;0.3960665;615.3;0.2112702;False;2025/10/25 19:37:02:484;1761392222484;;
331;415;0.172718;0.3849282;0.1419621;0.3667151;618.4;0.2098325;True;2025/10/25 19:37:02:510;1761392222510;;
331;415;0.1726316;0.3848867;0.1446423;0.3766636;621.1;0.2097534;True;2025/10/25 19:37:02:533;1761392222533;;
330;415;0.1723666;0.3847248;0.140942;0.3634723;623.6;0.2097521;True;2025/10/25 19:37:02:558;1761392222558;;
330;417;0.1720489;0.3862466;0.1619731;0.4169111;626.0;0.209796;True;2025/10/25 19:37:02:588;1761392222588;;
330;417;0.1720419;0.3862394;0.1480769;0.3852469;628.2;0.2098451;True;2025/10/25 19:37:02:615;1761392222615;;
329;418;0.1718213;0.3872557;0.1619754;0.4169161;630.2;0.2098014;True;2025/10/25 19:37:02:640;1761392222640;;
329;420;0.1718183;0.3893919;0.1717347;0.4350885;629.4;0.2166459;False;2025/10/25 19:37:02:665;1761392222665;;
329;422;0.17185;0.391258;0.1728675;0.4372552;628.7;0.2165909;False;2025/10/25 19:37:02:688;1761392222688;;
331;426;0.1723998;0.39535;0.1830748;0.4586492;626.6;0.195445;True;2025/10/25 19:37:02:717;1761392222717;;
332;429;0.1729195;0.3974867;0.184451;0.4478663;624.6;0.1953327;True;2025/10/25 19:37:02:746;1761392222746;;
332;431;0.1732308;0.3999251;0.1830875;0.4586655;622.9;0.1953484;True;2025/10/25 19:37:02:769;1761392222769;;
333;434;0.1736851;0.4021119;0.1867279;0.4592391;622.6;0.2009936;True;2025/10/25 19:37:02:795;1761392222795;;
334;436;0.174047;0.4038574;0.186677;0.4591983;622.2;0.2009836;True;2025/10/25 19:37:02:820;1761392222820;;
348;436;0.1815009;0.4039744;0.2434282;0.4106946;621.1;0.2126609;False;2025/10/25 19:37:02:845;1761392222845;;
355;437;0.1850836;0.4048175;0.2301331;0.4478358;620.0;0.2126201;False;2025/10/25 19:37:02:869;1761392222869;;
360;437;0.1878652;0.4055026;0.2301865;0.4478319;619.0;0.2126365;False;2025/10/25 19:37:02:893;1761392222893;;
361;438;0.1881557;0.405609;0.2042279;0.4354863;617.2;0.20113;True;2025/10/25 19:37:02:919;1761392222919;;
361;438;0.1884266;0.4057117;0.2041294;0.4354764;615.5;0.2011239;True;2025/10/25 19:37:02:947;1761392222947;;
361;439;0.1884473;0.4066674;0.1902708;0.4522715;613.9;0.2011865;True;2025/10/25 19:37:02:976;1761392222976;;
375;441;0.1957653;0.4084143;0.2618211;0.4673622;613.9;0.2041288;True;2025/10/25 19:37:03:2;1761392223002;;
381;443;0.1984547;0.4104556;0.2426075;0.475218;613.9;0.2040951;True;2025/10/25 19:37:03:26;1761392223026;;
395;445;0.2058767;0.4127432;0.2695996;0.477235;614.0;0.2015036;True;2025/10/25 19:37:03:56;1761392223056;;
401;447;0.2091515;0.4139122;0.2593027;0.4719305;614.1;0.2014279;True;2025/10/25 19:37:03:81;1761392223081;;
409;448;0.2131925;0.4152653;0.2695645;0.4772297;614.1;0.2014866;True;2025/10/25 19:37:03:105;1761392223105;;
441;450;0.2302007;0.4170737;0.330505;0.4842427;611.1;0.2145112;False;2025/10/25 19:37:03:132;1761392223132;;
465;452;0.2426409;0.4185527;0.3304729;0.4842424;608.4;0.2145028;False;2025/10/25 19:37:03:156;1761392223156;;
469;452;0.2443628;0.4188487;0.2823758;0.4551396;610.4;0.1905506;True;2025/10/25 19:37:03:182;1761392223182;;
471;452;0.2456661;0.4190806;0.2823358;0.4551364;612.1;0.1905418;True;2025/10/25 19:37:03:207;1761392223207;;
471;453;0.2457737;0.4198582;0.2515621;0.4761735;613.7;0.190535;True;2025/10/25 19:37:03:232;1761392223232;;
471;453;0.2457725;0.4198792;0.2457338;0.4635565;612.6;0.1832151;True;2025/10/25 19:37:03:262;1761392223262;;
471;453;0.2457741;0.4198964;0.2458407;0.463546;611.5;0.1831847;True;2025/10/25 19:37:03:289;1761392223289;;
474;453;0.247241;0.4202207;0.2802683;0.4693771;611.9;0.1851874;True;2025/10/25 19:37:03:320;1761392223320;;
475;454;0.2478538;0.4204101;0.273687;0.4680624;612.2;0.1852724;True;2025/10/25 19:37:03:346;1761392223346;;
476;454;0.2479505;0.4210935;0.2584407;0.4749685;612.5;0.1852714;True;2025/10/25 19:37:03:383;1761392223383;;
507;457;0.2645441;0.423677;0.3551989;0.4980659;613.6;0.1820273;True;2025/10/25 19:37:03:413;1761392223413;;
534;460;0.2784762;0.4261628;0.3551241;0.4980728;614.6;0.1820071;True;2025/10/25 19:37:03:451;1761392223451;;
570;460;0.2970296;0.4266228;0.4014286;0.4632689;616.5;0.1902044;True;2025/10/25 19:37:03:476;1761392223476;;
608;462;0.3170213;0.4286189;0.4255021;0.5048743;618.2;0.1900536;True;2025/10/25 19:37:03:500;1761392223500;;
623;464;0.3247674;0.4303369;0.3914561;0.503643;617.3;0.1824841;True;2025/10/25 19:37:03:525;1761392223525;;
634;466;0.3303986;0.431678;0.391439;0.5036436;616.4;0.182481;True;2025/10/25 19:37:03:548;1761392223548;;
646;466;0.3365558;0.4318267;0.3979295;0.4821055;618.0;0.187222;True;2025/10/25 19:37:03:575;1761392223575;;
654;466;0.3411413;0.431947;0.3979392;0.4821056;619.5;0.1872269;True;2025/10/25 19:37:03:598;1761392223598;;
662;466;0.3448273;0.4320512;0.3979312;0.4821053;620.8;0.1872227;True;2025/10/25 19:37:03:623;1761392223623;;
671;469;0.3498498;0.4344984;0.406689;0.5131332;620.5;0.1793693;True;2025/10/25 19:37:03:653;1761392223653;;
699;469;0.3641072;0.4345914;0.4528998;0.4899653;620.2;0.1794022;True;2025/10/25 19:37:03:682;1761392223682;;
714;471;0.3722724;0.4366523;0.4466282;0.516308;621.7;0.1811908;True;2025/10/25 19:37:03:707;1761392223707;;
729;473;0.3799877;0.4383599;0.4541143;0.5164872;623.2;0.1811781;True;2025/10/25 19:37:03:732;1761392223732;;
741;474;0.3860397;0.4397843;0.4542575;0.516463;624.4;0.1811813;True;2025/10/25 19:37:03:756;1761392223756;;
805;475;0.4194568;0.440408;0.5541464;0.4830734;623.2;0.1994317;True;2025/10/25 19:37:03:781;1761392223781;;
842;476;0.43876;0.4408489;0.5435555;0.4852485;622.1;0.1994121;True;2025/10/25 19:37:03:805;1761392223805;;
870;476;0.4535488;0.4412397;0.5435339;0.4852482;621.1;0.1994035;True;2025/10/25 19:37:03:830;1761392223830;;
877;477;0.4568954;0.4416915;0.5005749;0.4818746;621.0;0.1954255;True;2025/10/25 19:37:03:855;1761392223855;;
882;477;0.4594316;0.442053;0.5005487;0.4818735;620.9;0.1954193;True;2025/10/25 19:37:03:879;1761392223879;;
885;477;0.461176;0.442328;0.4966726;0.4835124;620.8;0.1954069;True;2025/10/25 19:37:03:904;1761392223904;;
888;477;0.4625693;0.4425459;0.4956279;0.4843313;620.0;0.1941402;True;2025/10/25 19:37:03:929;1761392223929;;
901;478;0.4693688;0.4430178;0.5372801;0.4667695;619.3;0.1941232;True;2025/10/25 19:37:03:954;1761392223954;;
906;479;0.4719475;0.4437016;0.5167609;0.4990676;619.5;0.1944453;True;2025/10/25 19:37:03:978;1761392223978;;
910;479;0.4739713;0.4442609;0.5167021;0.4990705;619.7;0.1944152;True;2025/10/25 19:37:04:3;1761392224003;;
912;480;0.4755128;0.4447006;0.5152723;0.4983332;619.9;0.1944133;True;2025/10/25 19:37:04:27;1761392224027;;
913;480;0.4755728;0.44485;0.4922281;0.4871405;620.0;0.1830019;True;2025/10/25 19:37:04:55;1761392224055;;
913;480;0.4756189;0.4449643;0.4922206;0.4871405;620.0;0.183;True;2025/10/25 19:37:04:78;1761392224078;;
913;480;0.4756759;0.4450018;0.4918149;0.4889804;620.1;0.1829819;True;2025/10/25 19:37:04:107;1761392224107;;
959;479;0.4996426;0.444269;0.6101072;0.4320962;619.5;0.1635735;True;2025/10/25 19:37:04:136;1761392224136;;
969;479;0.5050751;0.4442534;0.5667404;0.4437837;618.9;0.1635514;True;2025/10/25 19:37:04:160;1761392224160;;
999;479;0.5206887;0.4443798;0.6173023;0.4708147;619.0;0.1756814;True;2025/10/25 19:37:04:185;1761392224185;;
1021;480;0.5318369;0.4444818;0.6170255;0.4708564;619.1;0.1757243;True;2025/10/25 19:37:04:209;1761392224209;;
1038;480;0.5408171;0.4445739;0.6170637;0.4708503;619.2;0.1757262;True;2025/10/25 19:37:04:232;1761392224232;;
1144;479;0.596217;0.4444403;0.7554896;0.4403541;619.0;0.1815028;True;2025/10/25 19:37:04:259;1761392224259;;
1147;480;0.5976714;0.4445678;0.6173205;0.4503163;618.8;0.1815859;True;2025/10/25 19:37:04:291;1761392224291;;
1160;480;0.6041723;0.4446221;0.6581838;0.4476752;618.2;0.1856514;True;2025/10/25 19:37:04:318;1761392224318;;
1244;479;0.6483175;0.4438615;0.7929156;0.4227105;617.6;0.1856209;True;2025/10/25 19:37:04:341;1761392224341;;
1304;478;0.6793675;0.4432009;0.7928256;0.4227266;617.1;0.1856189;True;2025/10/25 19:37:04:365;1761392224365;;
1309;478;0.6822618;0.4430868;0.7096622;0.4360637;617.0;0.1827082;True;2025/10/25 19:37:04:390;1761392224390;;
1362;477;0.709698;0.4422385;0.8184137;0.4150977;616.9;0.182757;True;2025/10/25 19:37:04:414;1761392224414;;
1383;477;0.7206479;0.4420148;0.7813919;0.4288586;617.3;0.1785894;True;2025/10/25 19:37:04:440;1761392224440;;
1398;477;0.7283246;0.4418375;0.7814026;0.4288568;617.7;0.1785905;True;2025/10/25 19:37:04:464;1761392224464;;
1457;476;0.7591017;0.4413444;0.8625259;0.4200259;618.0;0.178628;True;2025/10/25 19:37:04:493;1761392224493;;
1436;476;0.7480406;0.4415445;0.6585014;0.4541266;618.3;0.1786602;True;2025/10/25 19:37:04:521;1761392224521;;
1462;476;0.7615188;0.4411227;0.8319336;0.4198588;617.8;0.1777278;True;2025/10/25 19:37:04:546;1761392224546;;
1480;475;0.7711;0.4407364;0.8317358;0.4186619;617.4;0.1776764;True;2025/10/25 19:37:04:570;1761392224570;;
1507;474;0.7849413;0.4393847;0.8578184;0.399767;617.8;0.1782223;True;2025/10/25 19:37:04:596;1761392224596;;
1523;473;0.79354;0.4381689;0.8524935;0.3974268;618.3;0.1779653;True;2025/10/25 19:37:04:621;1761392224621;;
1519;472;0.7915502;0.4377322;0.7468134;0.4097746;617.6;0.1887476;True;2025/10/25 19:37:04:646;1761392224646;;
1523;471;0.7934215;0.4366906;0.81784;0.3955893;617.1;0.1887108;True;2025/10/25 19:37:04:670;1761392224670;;
1526;470;0.7949753;0.4357947;0.8179619;0.3956003;616.5;0.1887201;True;2025/10/25 19:37:04:694;1761392224694;;
