X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
664;667;0.3460051;0.6177071;0.1983542;0.7130349;420.3;0.171919;True;2025/10/25 19:44:50:21;1761392690021;;
596;675;0.3105114;0.62514;0.1975594;0.712988;419.5;0.1719109;True;2025/10/25 19:44:50:45;1761392690045;;
548;681;0.2856771;0.6307265;0.2022736;0.7053179;418.8;0.1719106;True;2025/10/25 19:44:50:72;1761392690072;;
539;682;0.2811708;0.6320799;0.2563208;0.6711662;419.3;0.177668;True;2025/10/25 19:44:50:103;1761392690103;;
532;683;0.2774611;0.6326748;0.2504596;0.6648098;419.7;0.1776696;True;2025/10/25 19:44:50:128;1761392690128;;
516;685;0.2689739;0.6351281;0.2206316;0.6920084;419.5;0.1780865;True;2025/10/25 19:44:50:154;1761392690154;;
504;687;0.2627504;0.6364843;0.2223768;0.6827734;419.4;0.1780781;True;2025/10/25 19:44:50:182;1761392690182;;
493;690;0.2568248;0.6389215;0.2186098;0.6957744;419.2;0.1781199;True;2025/10/25 19:44:50:214;1761392690214;;
493;690;0.2569597;0.6395492;0.2785592;0.6806434;418.8;0.1818857;True;2025/10/25 19:44:50:241;1761392690241;;
493;691;0.2569829;0.6398201;0.281188;0.6751092;418.4;0.1818447;True;2025/10/25 19:44:50:264;1761392690264;;
483;692;0.2517247;0.6408597;0.208983;0.6900218;418.9;0.1839571;True;2025/10/25 19:44:50:291;1761392690291;;
476;692;0.2479505;0.6416644;0.2089746;0.6900079;419.3;0.1839362;True;2025/10/25 19:44:50:315;1761392690315;;
450;694;0.2348844;0.6431795;0.1592351;0.7013006;420.4;0.1915581;True;2025/10/25 19:44:50:340;1761392690340;;
429;696;0.2238727;0.6445939;0.157077;0.7017316;421.5;0.1915469;True;2025/10/25 19:44:50:368;1761392690368;;
420;699;0.2188047;0.6479989;0.1757004;0.7222588;422.4;0.1916245;True;2025/10/25 19:44:50:399;1761392690399;;
415;700;0.2161608;0.6483464;0.1810148;0.672753;422.8;0.1878403;True;2025/10/25 19:44:50:425;1761392690425;;
408;700;0.2129286;0.6486538;0.1711615;0.6657575;423.1;0.1878019;True;2025/10/25 19:44:50:448;1761392690448;;
403;700;0.2103191;0.6489143;0.1711295;0.6657531;423.3;0.1877974;True;2025/10/25 19:44:50:473;1761392690473;;
403;701;0.2102729;0.6499116;0.2038545;0.6995894;423.3;0.1816655;True;2025/10/25 19:44:50:502;1761392690502;;
403;701;0.2102615;0.649996;0.2057413;0.6857482;423.3;0.1816605;True;2025/10/25 19:44:50:530;1761392690530;;
399;702;0.2079861;0.6501915;0.1710018;0.6763778;424.3;0.1828194;True;2025/10/25 19:44:50:557;1761392690557;;
396;702;0.2062732;0.6503444;0.1708605;0.6763555;425.2;0.1828522;True;2025/10/25 19:44:50:580;1761392690580;;
393;702;0.2047208;0.6504889;0.1708199;0.6763492;426.0;0.1828623;True;2025/10/25 19:44:50:606;1761392690606;;
393;704;0.2047224;0.6520454;0.2048098;0.7088547;426.5;0.189455;True;2025/10/25 19:44:50:633;1761392690633;;
393;705;0.2047065;0.652964;0.2035045;0.7043724;427.0;0.1894357;True;2025/10/25 19:44:50:659;1761392690659;;
392;706;0.2045968;0.6540926;0.1916997;0.7091776;427.8;0.194593;True;2025/10/25 19:44:50:684;1761392690684;;
392;707;0.2044889;0.6551527;0.1915993;0.7091545;428.4;0.1945835;True;2025/10/25 19:44:50:714;1761392690714;;
392;709;0.2044486;0.6572409;0.1993549;0.7233238;429.0;0.1946361;True;2025/10/25 19:44:50:744;1761392690744;;
392;716;0.2044279;0.663833;0.2026554;0.7656878;429.9;0.1750705;True;2025/10/25 19:44:50:770;1761392690770;;
392;718;0.2044518;0.6654117;0.2060789;0.7336985;430.7;0.1750872;True;2025/10/25 19:44:50:793;1761392690793;;
392;719;0.20449;0.6662207;0.2069944;0.7254488;432.0;0.1827666;True;2025/10/25 19:44:50:820;1761392690820;;
392;719;0.2045001;0.6662553;0.2055173;0.7125592;433.3;0.1827493;True;2025/10/25 19:44:50:843;1761392690843;;
392;719;0.204509;0.6662872;0.205517;0.7125586;434.4;0.1827485;True;2025/10/25 19:44:50:867;1761392690867;;
393;719;0.2047443;0.6663318;0.2147435;0.7122107;434.5;0.1872057;True;2025/10/25 19:44:50:894;1761392690894;;
393;719;0.2049555;0.666375;0.2147326;0.7121864;434.6;0.1872064;True;2025/10/25 19:44:50:922;1761392690922;;
393;720;0.2051126;0.6667342;0.2138752;0.7040167;434.7;0.1872088;True;2025/10/25 19:44:50:951;1761392690951;;
401;720;0.2090074;0.6668923;0.2559901;0.7148161;432.4;0.1830938;True;2025/10/25 19:44:50:977;1761392690977;;
404;720;0.2104341;0.6670979;0.2416707;0.7061588;430.4;0.1831569;True;2025/10/25 19:44:51:0;1761392691000;;
470;720;0.2450651;0.6675446;0.3748587;0.686606;429.5;0.1788441;True;2025/10/25 19:44:51:26;1761392691026;;
510;721;0.2658659;0.6678878;0.3697381;0.6887481;428.7;0.1788472;True;2025/10/25 19:44:51:49;1761392691049;;
1085;712;0.5652068;0.6600158;0.8613732;0.5883631;428.1;0.1693967;True;2025/10/25 19:44:51:75;1761392691075;;
1355;705;0.7058325;0.6536118;0.8614419;0.5884013;427.6;0.1693927;True;2025/10/25 19:44:51:102;1761392691102;;
1476;699;0.7689534;0.6479917;0.848816;0.5860806;427.2;0.1693678;True;2025/10/25 19:44:51:129;1761392691129;;
1586;691;0.8264115;0.6406414;0.9070509;0.5619132;427.3;0.1873385;True;2025/10/25 19:44:51:156;1761392691156;;
1642;686;0.8553427;0.6352058;0.9067339;0.5617427;427.3;0.1873067;True;2025/10/25 19:44:51:178;1761392691178;;
1675;680;0.8726839;0.6305525;0.9065238;0.5616297;427.4;0.1872874;True;2025/10/25 19:44:51:202;1761392691202;;
1667;668;0.8683745;0.6190627;0.8571938;0.5126421;427.0;0.1769047;True;2025/10/25 19:44:51:229;1761392691229;;
1663;660;0.8665696;0.6112679;0.8609032;0.5175835;426.7;0.1768824;True;2025/10/25 19:44:51:252;1761392691252;;
1661;653;0.8653042;0.6048032;0.8608413;0.5175731;426.4;0.1768734;True;2025/10/25 19:44:51:277;1761392691277;;
1659;648;0.8641293;0.6005246;0.8600159;0.5306014;425.2;0.1792213;True;2025/10/25 19:44:51:307;1761392691307;;
1654;645;0.8619785;0.5972656;0.8519598;0.5307395;424.2;0.179253;True;2025/10/25 19:44:51:335;1761392691335;;
1654;656;0.861962;0.6077923;0.8618747;0.6962249;424.5;0.1809789;True;2025/10/25 19:44:51:360;1761392691360;;
1659;668;0.8641052;0.6185362;0.8764156;0.7145775;424.8;0.1809835;True;2025/10/25 19:44:51:385;1761392691385;;
1656;667;0.8625253;0.6184972;0.8486032;0.6131451;424.5;0.1722726;True;2025/10/25 19:44:51:410;1761392691410;;
1656;668;0.8629702;0.618651;0.8666503;0.6270469;424.3;0.1722753;True;2025/10/25 19:44:51:434;1761392691434;;
1657;668;0.8633242;0.6187852;0.8666232;0.6270299;424.0;0.1722766;True;2025/10/25 19:44:51:459;1761392691459;;
1666;667;0.8677834;0.6176151;0.8976747;0.5794839;424.4;0.1945137;True;2025/10/25 19:44:51:486;1761392691486;;
1684;664;0.8772877;0.6148864;0.9322029;0.555293;424.7;0.1945219;True;2025/10/25 19:44:51:508;1761392691508;;
1699;663;0.8850445;0.6139412;0.934374;0.5741612;425.0;0.1945263;True;2025/10/25 19:44:51:533;1761392691533;;
1720;652;0.8959905;0.6045387;0.9572775;0.5000457;425.9;0.1789903;True;2025/10/25 19:44:51:558;1761392691558;;
1741;642;0.9068657;0.594841;0.96459;0.4931149;426.8;0.1789774;True;2025/10/25 19:44:51:588;1761392691588;;
1752;632;0.9127001;0.5854229;0.9530973;0.4848092;427.5;0.1791013;True;2025/10/25 19:44:51:618;1761392691618;;
1754;632;0.913708;0.5852841;0.9285506;0.5614902;428.6;0.1828743;True;2025/10/25 19:44:51:647;1761392691647;;
1755;631;0.9144822;0.5851717;0.9285057;0.561462;429.6;0.1828763;True;2025/10/25 19:44:51:673;1761392691673;;
1748;645;0.9108093;0.5977067;0.8633216;0.6844124;429.7;0.1797501;True;2025/10/25 19:44:51:705;1761392691705;;
1730;653;0.9014204;0.6048522;0.8271552;0.6754231;429.8;0.1796681;True;2025/10/25 19:44:51:734;1761392691734;;
1732;647;0.9021543;0.5997112;0.9159959;0.5230451;430.9;0.1792489;True;2025/10/25 19:44:51:760;1761392691760;;
1733;643;0.9026925;0.59579;0.9155961;0.5228146;431.8;0.1792577;True;2025/10/25 19:44:51:784;1761392691784;;
1733;639;0.9026468;0.5923435;0.8974012;0.523977;432.0;0.175322;True;2025/10/25 19:44:51:810;1761392691810;;
1733;636;0.902611;0.589744;0.8975037;0.5240357;432.2;0.1753209;True;2025/10/25 19:44:51:835;1761392691835;;
1732;633;0.902572;0.5869752;0.8973175;0.5239293;432.3;0.175323;True;2025/10/25 19:44:51:866;1761392691866;;
1311;629;0.6832908;0.5829633;0.4401396;0.5082911;431.6;0.1724281;True;2025/10/25 19:44:51:897;1761392691897;;
1162;626;0.6056014;0.5805093;0.4665242;0.5096084;430.9;0.1725677;True;2025/10/25 19:44:51:922;1761392691922;;
1075;624;0.5602359;0.5784475;0.4663768;0.5096093;430.3;0.1725929;True;2025/10/25 19:44:51:945;1761392691945;;
936;624;0.4879001;0.5780059;0.3712393;0.5295753;429.2;0.1672908;True;2025/10/25 19:44:51:971;1761392691971;;
862;623;0.4491605;0.5776535;0.3712384;0.5295753;428.1;0.1672908;True;2025/10/25 19:44:51:996;1761392691996;;
826;623;0.4304621;0.5772536;0.3859285;0.5279174;426.6;0.1707443;True;2025/10/25 19:44:52:21;1761392692021;;
805;623;0.4196696;0.5769681;0.3877709;0.5287068;425.2;0.1707372;True;2025/10/25 19:44:52:45;1761392692045;;
791;622;0.4120975;0.5767046;0.387856;0.5287042;423.9;0.1707384;True;2025/10/25 19:44:52:69;1761392692069;;
789;622;0.4111101;0.5764909;0.407077;0.5396137;423.6;0.1576721;True;2025/10/25 19:44:52:96;1761392692096;;
780;622;0.4066307;0.5761018;0.3873084;0.5530031;423.3;0.1576923;True;2025/10/25 19:44:52:121;1761392692121;;
773;622;0.4029606;0.5759689;0.386034;0.5407164;421.9;0.1608095;True;2025/10/25 19:44:52:146;1761392692146;;
768;621;0.400429;0.5758637;0.3856269;0.5407292;420.6;0.1608462;True;2025/10/25 19:44:52:170;1761392692170;;
771;621;0.4016459;0.5756766;0.4129023;0.5443975;419.5;0.1608612;True;2025/10/25 19:44:52:195;1761392692195;;
760;621;0.3959132;0.5757289;0.3643995;0.5771505;419.9;0.158859;True;2025/10/25 19:44:52:221;1761392692221;;
750;621;0.3909027;0.5756633;0.3587461;0.5465294;420.2;0.1588712;True;2025/10/25 19:44:52:246;1761392692246;;
742;621;0.3869638;0.5756039;0.358742;0.5465294;420.5;0.1588714;True;2025/10/25 19:44:52:271;1761392692271;;
680;623;0.3546008;0.5777233;0.2558809;0.6090996;420.7;0.1652938;True;2025/10/25 19:44:52:300;1761392692300;;
644;625;0.3355643;0.5791987;0.2559568;0.6091102;420.9;0.1652927;True;2025/10/25 19:44:52:323;1761392692323;;
616;626;0.3213199;0.5804758;0.255692;0.6090733;421.1;0.1652975;True;2025/10/25 19:44:52:350;1761392692350;;
561;625;0.2923297;0.5791068;0.1953311;0.5361398;420.4;0.1745156;True;2025/10/25 19:44:52:377;1761392692377;;
521;624;0.2714705;0.5778887;0.1953205;0.5361668;419.7;0.1744799;True;2025/10/25 19:44:52:405;1761392692405;;
489;622;0.2549035;0.5763284;0.19419;0.5313834;418.5;0.1758826;True;2025/10/25 19:44:52:441;1761392692441;;
466;620;0.2431616;0.5749928;0.1942038;0.5313483;417.3;0.1759135;True;2025/10/25 19:44:52:478;1761392692478;;
460;629;0.2397905;0.5824615;0.2099406;0.6564881;418.0;0.1684595;True;2025/10/25 19:44:52:505;1761392692505;;
455;634;0.2371318;0.5876559;0.2085228;0.6537371;418.5;0.168318;True;2025/10/25 19:44:52:529;1761392692529;;
449;636;0.2341364;0.5888907;0.2026087;0.6195425;420.6;0.1544015;True;2025/10/25 19:44:52:553;1761392692553;;
445;637;0.2318739;0.5898665;0.2026026;0.6195936;422.6;0.1544075;True;2025/10/25 19:44:52:577;1761392692577;;
441;637;0.2300025;0.5907038;0.2026052;0.6195718;424.3;0.1544047;True;2025/10/25 19:44:52:601;1761392692601;;
438;638;0.2285269;0.5909569;0.2038238;0.6076306;424.3;0.168825;True;2025/10/25 19:44:52:627;1761392692627;;
436;638;0.227368;0.5911626;0.203816;0.6076137;424.3;0.1688229;True;2025/10/25 19:44:52:650;1761392692650;;
430;638;0.2240775;0.5908983;0.1832145;0.5763596;425.0;0.1593268;True;2025/10/25 19:44:52:675;1761392692675;;
425;637;0.2215532;0.590687;0.1831314;0.5763915;425.7;0.1593283;True;2025/10/25 19:44:52:699;1761392692699;;
420;637;0.2192323;0.5904819;0.1831736;0.5763754;426.3;0.1593275;True;2025/10/25 19:44:52:728;1761392692728;;
418;637;0.2181923;0.5902434;0.1916705;0.5739913;426.8;0.1593262;True;2025/10/25 19:44:52:756;1761392692756;;
419;637;0.218544;0.59001;0.2294928;0.5724288;427.5;0.1416898;True;2025/10/25 19:44:52:781;1761392692781;;
421;636;0.2192808;0.5897807;0.2381765;0.5707407;428.1;0.141666;True;2025/10/25 19:44:52:804;1761392692804;;
630;629;0.3285227;0.5831483;0.5354952;0.4985348;426.8;0.1487146;True;2025/10/25 19:44:52:828;1761392692828;;
749;624;0.3904894;0.5780877;0.535279;0.4985425;425.7;0.148714;True;2025/10/25 19:44:52:853;1761392692853;;
827;619;0.4309744;0.5737514;0.5353576;0.4985397;424.6;0.1487141;True;2025/10/25 19:44:52:878;1761392692878;;
843;619;0.4395013;0.5737243;0.4737756;0.5722344;424.3;0.1477271;True;2025/10/25 19:44:52:903;1761392692903;;
869;619;0.4531091;0.5736651;0.5071803;0.5610985;424.0;0.1477242;True;2025/10/25 19:44:52:927;1761392692927;;
884;617;0.4606409;0.572158;0.4956208;0.5240593;424.0;0.1458209;True;2025/10/25 19:44:52:953;1761392692953;;
894;616;0.4657361;0.5709843;0.4954376;0.5240669;424.0;0.1458115;True;2025/10/25 19:44:52:978;1761392692978;;
901;615;0.4696705;0.56996;0.4954051;0.5240682;423.9;0.1458098;True;2025/10/25 19:44:53:3;1761392693003;;
901;614;0.4693008;0.5689509;0.4180777;0.5219805;424.6;0.1329688;True;2025/10/25 19:44:53:27;1761392693027;;
899;613;0.4682526;0.5678957;0.4332801;0.5182006;425.3;0.1329571;True;2025/10/25 19:44:53:52;1761392693052;;
897;612;0.467361;0.5669908;0.4332579;0.5182025;425.8;0.1329558;True;2025/10/25 19:44:53:76;1761392693076;;
885;612;0.4612827;0.566837;0.3758808;0.5598939;429.0;0.1316159;True;2025/10/25 19:44:53:101;1761392693101;;
870;612;0.4532865;0.5667326;0.3595622;0.5444815;431.9;0.131581;True;2025/10/25 19:44:53:125;1761392693125;;
857;611;0.4466461;0.5666393;0.3596797;0.5444573;434.5;0.1316001;True;2025/10/25 19:44:53:150;1761392693150;;
855;611;0.4457156;0.5665833;0.3898217;0.5430426;435.1;0.1286625;True;2025/10/25 19:44:53:175;1761392693175;;
854;611;0.4449175;0.5665354;0.3895636;0.5430671;435.6;0.1285985;True;2025/10/25 19:44:53:199;1761392693199;;
867;611;0.4519787;0.5664428;0.4945615;0.5457954;436.5;0.1327018;True;2025/10/25 19:44:53:226;1761392693226;;
877;611;0.4569131;0.5663689;0.4943116;0.5457931;437.4;0.132644;True;2025/10/25 19:44:53:251;1761392693251;;
884;611;0.4607997;0.5663036;0.4942982;0.5457931;438.1;0.1326409;True;2025/10/25 19:44:53:275;1761392693275;;
907;611;0.4726456;0.5662097;0.5391407;0.539291;439.8;0.1342694;True;2025/10/25 19:44:53:299;1761392693299;;
931;610;0.4853651;0.5654587;0.5579518;0.5226432;441.4;0.1342043;True;2025/10/25 19:44:53:323;1761392693323;;
967;610;0.503778;0.5651711;0.5885527;0.531139;441.9;0.1348837;True;2025/10/25 19:44:53:350;1761392693350;;
994;610;0.5180654;0.5649035;0.5884495;0.5311424;442.4;0.1348663;True;2025/10/25 19:44:53:378;1761392693378;;
1012;609;0.5272397;0.5647493;0.5797384;0.5334111;442.8;0.1350313;True;2025/10/25 19:44:53:411;1761392693411;;
1012;609;0.5271351;0.5646586;0.5150834;0.5406204;443.2;0.1316542;True;2025/10/25 19:44:53:437;1761392693437;;
1011;609;0.5270565;0.564584;0.5145675;0.5406293;443.5;0.1315417;True;2025/10/25 19:44:53:460;1761392693460;;
1011;609;0.5269875;0.5645177;0.5145339;0.5406299;443.8;0.1315347;True;2025/10/25 19:44:53:485;1761392693485;;
1022;610;0.53272;0.5649832;0.5811465;0.5773374;444.0;0.1261532;True;2025/10/25 19:44:53:512;1761392693512;;
1033;610;0.5383596;0.5651212;0.5908525;0.5709112;444.2;0.1261116;True;2025/10/25 19:44:53:534;1761392693534;;
1033;610;0.5381977;0.5651009;0.5237169;0.5638154;443.9;0.1247727;True;2025/10/25 19:44:53:560;1761392693560;;
1033;610;0.5381777;0.5650463;0.5310931;0.546333;443.7;0.1247597;True;2025/10/25 19:44:53:584;1761392693584;;
1032;610;0.537901;0.5650184;0.5200335;0.5627855;443.5;0.1247817;True;2025/10/25 19:44:53:609;1761392693609;;
1032;610;0.5378868;0.5648191;0.5369087;0.5418715;444.2;0.1238079;True;2025/10/25 19:44:53:635;1761392693635;;
1032;609;0.5378752;0.5646552;0.5369084;0.5418714;444.9;0.1238077;True;2025/10/25 19:44:53:658;1761392693658;;
1039;609;0.5413319;0.5644904;0.5816728;0.5412112;446.5;0.1320114;True;2025/10/25 19:44:53:685;1761392693685;;
1051;609;0.547711;0.5645726;0.6010689;0.5682901;447.9;0.1319859;True;2025/10/25 19:44:53:714;1761392693714;;
1061;609;0.5529829;0.5645527;0.6014706;0.5631414;449.2;0.1322118;True;2025/10/25 19:44:53:746;1761392693746;;
1061;611;0.5527508;0.566246;0.542641;0.6028042;448.3;0.1249377;True;2025/10/25 19:44:53:772;1761392693772;;
1061;613;0.5527065;0.5679755;0.5483776;0.6075722;447.4;0.1247665;True;2025/10/25 19:44:53:796;1761392693796;;
1066;610;0.5552737;0.5656308;0.5935654;0.5161421;447.7;0.1173348;True;2025/10/25 19:44:53:821;1761392693821;;
1069;610;0.5571245;0.5650391;0.593041;0.5357316;448.0;0.1172851;True;2025/10/25 19:44:53:845;1761392693845;;
1072;609;0.5587828;0.5644945;0.5930669;0.535738;448.3;0.1172474;True;2025/10/25 19:44:53:869;1761392693869;;
1077;610;0.5610304;0.5656662;0.6007721;0.5949953;448.8;0.1328373;True;2025/10/25 19:44:53:896;1761392693896;;
1080;611;0.562792;0.566597;0.6007942;0.5950201;449.2;0.1327951;True;2025/10/25 19:44:53:921;1761392693921;;
1083;612;0.5645075;0.567516;0.6007984;0.5950247;449.6;0.1327873;True;2025/10/25 19:44:53:949;1761392693949;;
1086;611;0.5659598;0.5659296;0.600116;0.5308714;451.3;0.1217862;True;2025/10/25 19:44:53:983;1761392693983;;
1090;608;0.5677438;0.5634037;0.6081031;0.5128539;452.9;0.1214953;True;2025/10/25 19:44:54:12;1761392694012;;
1090;608;0.567799;0.5633911;0.5856304;0.5564951;452.6;0.119458;True;2025/10/25 19:44:54:42;1761392694042;;
1090;608;0.5678367;0.5630243;0.5879705;0.5388377;452.3;0.11928;True;2025/10/25 19:44:54:66;1761392694066;;
1090;612;0.5679647;0.5674381;0.5816868;0.6283338;452.9;0.117569;True;2025/10/25 19:44:54:92;1761392694092;;
1091;613;0.5682713;0.5684845;0.5939691;0.6008739;453.4;0.117504;True;2025/10/25 19:44:54:116;1761392694116;;
1092;613;0.5688779;0.5681837;0.5994059;0.550231;453.9;0.1174371;True;2025/10/25 19:44:54:140;1761392694140;;
1092;619;0.5688714;0.5733234;0.568687;0.6424676;454.2;0.1262167;True;2025/10/25 19:44:54:166;1761392694166;;
1092;623;0.5688538;0.5772299;0.5682465;0.6425468;454.4;0.1260964;True;2025/10/25 19:44:54:191;1761392694191;;
1092;626;0.5688423;0.580402;0.5683712;0.6425242;454.6;0.1261303;True;2025/10/25 19:44:54:216;1761392694216;;
1092;627;0.5688933;0.5813288;0.5722215;0.6196643;454.6;0.1330398;True;2025/10/25 19:44:54:240;1761392694240;;
1092;628;0.5689447;0.5817522;0.5737066;0.6120898;454.5;0.1329987;True;2025/10/25 19:44:54:265;1761392694265;;
1084;629;0.5647158;0.5830106;0.5216067;0.6279763;453.2;0.1227675;True;2025/10/25 19:44:54:290;1761392694290;;
1078;630;0.5615484;0.5839993;0.5214723;0.627963;451.9;0.1227392;True;2025/10/25 19:44:54:315;1761392694315;;
1073;631;0.558963;0.5848437;0.5214239;0.6279582;450.9;0.122729;True;2025/10/25 19:44:54:338;1761392694338;;
1075;631;0.5603885;0.5849026;0.5888736;0.6062427;449.3;0.1320359;True;2025/10/25 19:44:54:365;1761392694365;;
1078;631;0.5617033;0.5849601;0.5887523;0.606266;448.0;0.1320112;True;2025/10/25 19:44:54:394;1761392694394;;
1079;632;0.562223;0.5852972;0.5811965;0.6175663;446.7;0.1322184;True;2025/10/25 19:44:54:424;1761392694424;;
1081;632;0.563118;0.5854716;0.5872831;0.5980454;448.3;0.1227548;True;2025/10/25 19:44:54:458;1761392694458;;
1082;632;0.5636815;0.5855427;0.5876449;0.5901211;449.6;0.1228359;True;2025/10/25 19:44:54:482;1761392694482;;
1082;632;0.563719;0.5855415;0.5724246;0.5854878;451.2;0.134142;True;2025/10/25 19:44:54:512;1761392694512;;
1082;632;0.5637425;0.5855399;0.5729606;0.5854482;452.6;0.134254;True;2025/10/25 19:44:54:542;1761392694542;;
1062;632;0.5532767;0.5853542;0.4851697;0.5769676;451.9;0.135948;True;2025/10/25 19:44:54:569;1761392694569;;
1050;631;0.5470251;0.5847784;0.4901629;0.5642349;451.2;0.1358447;True;2025/10/25 19:44:54:591;1761392694591;;
1040;631;0.5419381;0.5842768;0.490141;0.5642397;450.6;0.1358406;True;2025/10/25 19:44:54:616;1761392694616;;
1045;640;0.5442976;0.5930764;0.5819678;0.6882106;448.3;0.1436748;True;2025/10/25 19:44:54:642;1761392694642;;
1049;648;0.5465171;0.6000052;0.5857332;0.6902714;446.2;0.1436692;True;2025/10/25 19:44:54:664;1761392694664;;
1049;655;0.5465301;0.6074039;0.547806;0.6993899;444.4;0.1506919;True;2025/10/25 19:44:54:691;1761392694691;;
1049;662;0.5465412;0.6134043;0.5477579;0.6993839;442.7;0.1506892;True;2025/10/25 19:44:54:716;1761392694716;;
1048;666;0.5461445;0.6167317;0.5341423;0.6840091;441.3;0.1507156;True;2025/10/25 19:44:54:744;1761392694744;;
1048;673;0.5461491;0.6234404;0.5486895;0.7157023;440.5;0.1576246;True;2025/10/25 19:44:54:770;1761392694770;;
1048;678;0.5461525;0.6286342;0.5487816;0.7156948;439.7;0.1576282;True;2025/10/25 19:44:54:797;1761392694797;;
1051;679;0.5474621;0.6288818;0.5773159;0.6456738;439.3;0.1677431;True;2025/10/25 19:44:54:821;1761392694821;;
1066;679;0.5553221;0.6290817;0.6239811;0.6494476;439.0;0.1677361;True;2025/10/25 19:44:54:845;1761392694845;;
