X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1261;565;0.6570597;0.5240009;0.8030341;0.5123329;577.1;0.1775196;True;2025/10/25 16:59:39:600;1761382779600;;
1340;565;0.6983473;0.5239129;0.8169127;0.514686;574.0;0.1775118;True;2025/10/25 16:59:39:627;1761382779627;;
1366;566;0.7115861;0.5243579;0.7703553;0.5377261;574.9;0.1960195;True;2025/10/25 16:59:39:658;1761382779658;;
1365;566;0.711035;0.5243224;0.6666752;0.5223834;575.6;0.196706;True;2025/10/25 16:59:39:710;1761382779710;;
1302;565;0.6783561;0.5239831;0.5432158;0.5008501;575.5;0.1736476;True;2025/10/25 16:59:39:740;1761382779740;;
1260;565;0.6567081;0.523719;0.5430796;0.500862;575.4;0.173576;True;2025/10/25 16:59:39:768;1761382779768;;
1258;566;0.6554458;0.5241138;0.6182691;0.5365356;578.0;0.1959782;True;2025/10/25 16:59:39:802;1761382779802;;
1260;566;0.6566929;0.5244509;0.6707166;0.5367472;580.3;0.1959202;True;2025/10/25 16:59:39:839;1761382779839;;
1260;566;0.6564977;0.5245773;0.6497668;0.5315892;579.9;0.1963574;True;2025/10/25 16:59:39:881;1761382779881;;
1260;566;0.6564775;0.5244938;0.6414483;0.514379;579.7;0.1964775;True;2025/10/25 16:59:39:912;1761382779912;;
1284;566;0.66905;0.5244483;0.7364573;0.5159181;581.9;0.2098482;True;2025/10/25 16:59:39:942;1761382779942;;
1292;566;0.6733008;0.5242701;0.7130141;0.509016;584.0;0.2098724;True;2025/10/25 16:59:39:971;1761382779971;;
1312;564;0.6837814;0.5228109;0.74575;0.4853379;580.7;0.1998498;True;2025/10/25 16:59:40:4;1761382780004;;
1346;563;0.701185;0.5215529;0.7746493;0.486735;577.7;0.1991622;True;2025/10/25 16:59:40:46;1761382780046;;
1346;562;0.7011822;0.5205492;0.6998094;0.4831674;579.7;0.1882781;True;2025/10/25 16:59:40:77;1761382780077;;
1343;561;0.6998069;0.5197699;0.6722818;0.4831066;581.5;0.1883254;True;2025/10/25 16:59:40:107;1761382780107;;
1310;560;0.6826132;0.5190536;0.5938848;0.4822475;580.4;0.1887631;True;2025/10/25 16:59:40:137;1761382780137;;
1287;559;0.6705802;0.51848;0.5940916;0.4822687;579.5;0.1888015;True;2025/10/25 16:59:40:165;1761382780165;;
1286;559;0.670269;0.518388;0.6567068;0.4980167;578.6;0.1902329;True;2025/10/25 16:59:40:207;1761382780207;;
1270;559;0.6617184;0.5181226;0.594575;0.4873973;577.8;0.1899147;True;2025/10/25 16:59:40:235;1761382780235;;
1430;559;0.7449207;0.5180483;0.8360948;0.4935291;578.1;0.1884838;True;2025/10/25 16:59:40:348;1761382780348;;
1447;559;0.7537836;0.5179979;0.8116812;0.4960446;578.3;0.1883725;True;2025/10/25 16:59:40:377;1761382780377;;
1127;559;0.5872545;0.5182399;0.3568355;0.5255394;577.0;0.19163;True;2025/10/25 16:59:40:406;1761382780406;;
988;559;0.5148176;0.5184767;0.3816236;0.5268306;575.8;0.1917948;True;2025/10/25 16:59:40:434;1761382780434;;
926;558;0.4824397;0.5167814;0.4072961;0.4695339;576.7;0.177458;True;2025/10/25 16:59:40:463;1761382780463;;
888;556;0.4628747;0.5154346;0.4073097;0.4695365;577.6;0.1774473;True;2025/10/25 16:59:40:492;1761382780492;;
900;558;0.4692011;0.5169067;0.5132297;0.539963;577.5;0.1878338;True;2025/10/25 16:59:40:532;1761382780532;;
897;558;0.4673708;0.5175357;0.4572908;0.5364408;577.4;0.1877072;True;2025/10/25 16:59:40:559;1761382780559;;
894;559;0.4659749;0.5180781;0.4573088;0.5364416;577.4;0.1877042;True;2025/10/25 16:59:40:588;1761382780588;;
1144;559;0.5960609;0.5182803;0.8290147;0.5293972;574.8;0.1859099;True;2025/10/25 16:59:40:618;1761382780618;;
1285;559;0.6696612;0.5184457;0.8291728;0.5294256;572.6;0.1859107;True;2025/10/25 16:59:40:646;1761382780646;;
1420;559;0.7398092;0.5183659;0.8570736;0.5102966;572.7;0.1887985;True;2025/10/25 16:59:40:687;1761382780687;;
1483;559;0.7727488;0.5182247;0.8625844;0.5054201;572.8;0.1898067;True;2025/10/25 16:59:40:717;1761382780717;;
1478;560;0.7702733;0.5190231;0.7433334;0.5436946;570.2;0.194478;True;2025/10/25 16:59:40:746;1761382780746;;
1475;561;0.7684187;0.5196514;0.7434536;0.5437058;567.9;0.1944778;True;2025/10/25 16:59:40:776;1761382780776;;
1546;561;0.8054322;0.5202188;0.9034299;0.5441745;566.7;0.2213442;False;2025/10/25 16:59:40:806;1761382780806;;
1608;562;0.8377488;0.5208506;0.9138781;0.5449819;565.7;0.2209679;False;2025/10/25 16:59:40:847;1761382780847;;
1603;562;0.8353862;0.5210649;0.7599158;0.5402534;566.1;0.2028319;True;2025/10/25 16:59:40:877;1761382780877;;
1600;562;0.8335668;0.5212409;0.7603941;0.5402853;566.5;0.2030485;True;2025/10/25 16:59:40:906;1761382780906;;
1679;562;0.874498;0.5211365;0.9776782;0.5156302;567.9;0.1975298;True;2025/10/25 16:59:40:936;1761382780936;;
1726;562;0.8992542;0.5210554;0.9779144;0.5156562;569.3;0.1975643;True;2025/10/25 16:59:40:964;1761382780964;;
1760;562;0.9169465;0.5209662;0.968237;0.5158439;570.5;0.197345;True;2025/10/25 16:59:41:6;1761382781006;;
1637;562;0.8530445;0.5209717;0.6739995;0.5226772;569.7;0.2084303;True;2025/10/25 16:59:41:36;1761382781036;;
1640;562;0.8544527;0.5212202;0.8716415;0.5382407;571.8;0.1945337;True;2025/10/25 16:59:41:66;1761382781066;;
1642;563;0.8555324;0.5214179;0.8718653;0.5382549;573.7;0.1946235;True;2025/10/25 16:59:41:95;1761382781095;;Started calibration 
